0.7046,0.592341,0.413821,0.269818,2.38435,2.40156,2.39378,2.32429,0.786009,5.62003,0.673178,1,1,1,1,
0.706197,0.596526,0.416627,0.276036,2.38906,2.38435,2.40628,2.32429,0.790294,5.65376,0.707375,1,1,1,1,
0.690942,0.602778,0.410714,0.263939,2.40935,2.35463,2.44378,2.3665,0.782479,5.66824,0.770997,1,1,1,1,
0.696922,0.593976,0.402734,0.264158,2.41406,2.35935,2.461,2.39685,0.712319,5.59369,0.780182,1,1,1,1,
0.702119,0.582996,0.401865,0.284875,2.40628,2.37963,2.461,2.39213,0.697437,5.53477,0.759725,1,1,1,1,
0.699379,0.577909,0.39708,0.295562,2.43906,2.39991,2.44378,2.36713,0.699991,5.50756,0.721705,1,1,1,1,
0.68445,0.56765,0.389463,0.292568,2.45628,2.41241,2.4735,2.38435,0.684584,5.48993,0.740537,1,1,1,1,
0.68228,0.559371,0.370637,0.28776,2.48128,2.41241,2.45322,2.38372,0.664479,5.47663,0.762597,1,1,1,1,
0.684106,0.548077,0.369201,0.277342,2.48906,2.39991,2.45793,2.38844,0.671142,5.51101,0.820778,1,1,1,1,
0.678934,0.548762,0.368378,0.282819,2.48128,2.42491,2.46265,2.38844,0.649624,5.56687,0.777227,1,1,1,1,
0.665475,0.542971,0.347591,0.265996,2.45156,2.41241,2.47043,2.37594,0.637649,5.64766,0.827595,1,1,1,1,
0.665673,0.540659,0.353245,0.268947,2.45156,2.39991,2.45322,2.354,0.590069,5.7271,0.853202,1,1,1,1,
0.65686,0.53681,0.349345,0.256569,2.43128,2.39991,2.46572,2.379,0.607939,5.76434,0.820474,1,1,1,1,
0.654877,0.535018,0.354752,0.264674,2.4235,2.41713,2.45628,2.38372,0.588538,5.78275,0.832923,1,1,1,1,
0.656037,0.525052,0.343409,0.254403,2.41878,2.40463,2.48128,2.329,0.643604,5.78096,0.808638,1,1,1,1,
0.660394,0.521544,0.349764,0.270283,2.4485,2.40934,2.45628,2.34622,0.658906,5.79699,0.83822,1,1,1,1,
0.652458,0.515578,0.341168,0.252383,2.41406,2.45628,2.45628,2.35872,0.664634,5.83361,0.88073,1,1,1,1,
0.646199,0.515049,0.342114,0.283738,2.41878,2.45156,2.42656,2.33616,0.62454,5.79703,0.923009,1,1,1,1,
0.647887,0.516948,0.345936,0.274433,2.41406,2.43434,2.37963,2.34866,0.628237,5.78405,0.88788,1,1,1,1,
0.642092,0.510214,0.347448,0.271527,2.40935,2.42184,2.40463,2.33616,0.601868,5.81522,0.901496,1,1,1,1,
0.630976,0.509309,0.345347,0.25622,2.39685,2.42656,2.41713,2.32366,0.565041,5.84063,0.947313,1,1,1,1,
0.654042,0.500865,0.354333,0.274761,2.37185,2.41406,2.39213,2.29866,0.613353,5.87769,0.999358,1,1,1,1,
0.644684,0.512174,0.364703,0.28778,2.36713,2.41406,2.42491,2.329,0.616601,5.89587,1.00483,1,1,1,1,
0.638909,0.507069,0.34096,0.2615,2.33435,2.41406,2.39047,2.32429,0.627826,5.9206,1.0412,1,1,1,1,
0.645446,0.499725,0.349258,0.253202,2.35935,2.43906,2.39825,2.32429,0.608117,5.90205,1.01979,1,1,1,1,
0.654211,0.506823,0.353104,0.257165,2.35935,2.42656,2.39825,2.33679,0.62708,5.90136,1.00685,1,1,1,1,
0.661914,0.526485,0.36506,0.275417,2.35463,2.41878,2.41547,2.354,0.657662,5.87291,1.00032,1,1,1,1,
0.665473,0.523346,0.366903,0.270869,2.38741,2.41878,2.40297,2.3415,0.667773,5.83166,1.02657,1,1,1,1,
0.668962,0.529211,0.370391,0.288547,2.37491,2.41406,2.40769,2.33679,0.684099,5.83358,1.03651,1,1,1,1,
0.676849,0.539615,0.367603,0.288167,2.37963,2.38906,2.37019,2.379,0.69144,5.83699,1.02933,1,1,1,1,
0.678153,0.545166,0.355337,0.262322,2.39685,2.38435,2.39519,2.40872,0.683253,5.86194,1.01177,1,1,1,1,
0.673106,0.550746,0.365766,0.278958,2.41878,2.35463,2.41241,2.38372,0.680823,5.86536,0.983107,1,1,1,1,
0.69138,0.559671,0.376119,0.279231,2.41406,2.35935,2.42491,2.39685,0.712054,5.82368,0.944863,1,1,1,1,
0.682862,0.553898,0.375589,0.287206,2.43128,2.37656,2.47184,2.354,0.724333,5.83833,0.8741,1,1,1,1,
0.693439,0.561743,0.365491,0.270758,2.46878,2.34378,2.45463,2.35094,0.735708,5.84366,0.850233,1,1,1,1,
0.699008,0.572203,0.35299,0.272066,2.46878,2.29622,2.44684,2.37122,0.738486,5.86032,0.861769,1,1,1,1,
0.697576,0.586659,0.356492,0.259528,2.46878,2.30872,2.47184,2.379,0.656397,5.87792,0.836953,1,1,1,1,
0.708981,0.573843,0.350136,0.254122,2.461,2.2915,2.46406,2.34622,0.639439,5.84706,0.782487,1,1,1,1,
0.718548,0.58197,0.373866,0.271983,2.4735,2.28679,2.511,2.329,0.519042,5.87127,0.763082,1,1,1,1,
0.725428,0.589691,0.358522,0.259817,2.46878,2.23207,2.486,2.29394,0.569552,5.89759,0.734989,1,1,1,1,
0.713557,0.583333,0.361243,0.269666,2.48128,2.26179,2.461,2.28922,0.548606,5.94054,0.710869,1,1,1,1,
0.72057,0.578848,0.347298,0.247857,2.48128,2.26957,2.44378,2.27201,0.584033,5.96803,0.722316,1,1,1,1,
0.729472,0.58359,0.346532,0.248014,2.43844,2.23922,2.4485,2.22979,0.604746,6.0251,0.671384,1,1,1,1,
0.735976,0.575885,0.335578,0.232325,2.45094,2.23144,2.436,2.24701,0.642501,6.12923,0.632981,1,1,1,1,
0.745285,0.578419,0.346296,0.245061,2.43372,2.26422,2.4735,2.22979,0.673296,6.21091,0.616447,1,1,1,1,
0.743326,0.579028,0.350045,0.239507,2.404,2.25644,2.45156,2.18757,0.691852,6.29968,0.609814,1,1,1,1,
0.761971,0.572887,0.350673,0.252381,2.3665,2.28144,2.43906,2.21257,0.75609,6.42562,0.656149,1,1,1,1,
0.756314,0.568755,0.329495,0.225541,2.329,2.29394,2.42656,2.20951,0.759196,6.55964,0.707531,1,1,1,1,
0.766244,0.571545,0.34186,0.240847,2.28207,2.23388,2.42656,2.25707,0.767606,6.75837,0.714167,1,1,1,1,
0.770689,0.573724,0.341725,0.250067,2.22735,2.27138,2.41878,2.28985,0.789217,6.94291,0.721014,1,1,1,1,
0.784054,0.568842,0.359053,0.263028,2.21957,2.30172,2.41406,2.29457,0.804257,7.13633,0.723417,1,1,1,1,
0.780435,0.574263,0.362712,0.277054,2.18513,2.24166,2.38434,2.31179,0.808922,7.31379,0.703445,1,1,1,1,
0.792891,0.582708,0.375048,0.286522,2.13041,2.24166,2.38434,2.31423,0.820928,7.48302,0.669345,1,1,1,1,
0.789904,0.576069,0.356986,0.271954,2.11791,2.24638,2.37963,2.30644,0.832239,7.6801,0.685647,1,1,1,1,
0.792287,0.573091,0.372278,0.278547,2.09763,2.2886,2.39684,2.33679,0.835674,7.83868,0.702989,1,1,1,1,
0.800631,0.568481,0.375995,0.265674,2.05479,2.2886,2.40934,2.329,0.832714,7.98758,0.720603,1,1,1,1,
0.775962,0.567164,0.380272,0.285362,2.03757,2.3136,2.43906,2.33372,0.915419,8.13,0.730406,1,1,1,1,
0.778394,0.568923,0.376094,0.284363,2.06791,2.35644,2.42963,2.35094,0.913299,8.27512,0.765702,1,1,1,1,
0.776275,0.587802,0.392603,0.305656,2.08041,2.38144,2.45934,2.279,0.912354,8.3797,0.813793,1,1,1,1,
0.77362,0.576757,0.389069,0.300436,2.06013,2.37366,2.43434,2.279,0.910178,8.43535,0.844375,1,1,1,1,
0.77624,0.575036,0.396719,0.31226,2.07735,2.37672,2.43906,2.2915,0.909092,8.49199,0.856105,1,1,1,1,
0.761883,0.58544,0.397768,0.302415,2.09291,2.36894,2.42184,2.26179,0.906932,8.53026,0.857917,1,1,1,1,
0.761734,0.580553,0.408981,0.304521,2.16013,2.39866,2.42656,2.23922,0.891071,8.49185,0.853308,1,1,1,1,
0.756541,0.585247,0.402421,0.284039,2.18985,2.429,2.41406,2.25172,0.885026,8.45383,0.800154,1,1,1,1,
0.750423,0.580952,0.397525,0.281344,2.23207,2.41179,2.42184,2.23922,0.879406,8.39071,0.79173,1,1,1,1,
0.745496,0.578657,0.400512,0.290143,2.25707,2.429,2.46406,2.22672,0.867256,8.33784,0.819083,1,1,1,1,
0.741157,0.569222,0.386128,0.272647,2.31178,2.47656,2.45156,2.20951,0.852617,8.27514,0.846914,1,1,1,1,
0.728758,0.571269,0.383206,0.273872,2.3915,2.47185,2.46406,2.21957,0.839425,8.21736,0.861908,1,1,1,1,
0.723991,0.574169,0.399875,0.289177,2.4165,2.48435,2.44684,2.25707,0.81113,8.16577,0.892583,1,1,1,1,
0.720877,0.580525,0.38705,0.285277,2.42429,2.44685,2.42963,2.23207,0.783461,8.06964,0.930041,1,1,1,1,
0.722282,0.586775,0.389635,0.300499,2.44685,2.45935,2.42963,2.23207,0.744997,7.94599,0.907325,1,1,1,1,
0.731291,0.579305,0.38246,0.27962,2.43128,2.46406,2.37491,2.24928,0.729443,7.80889,0.884352,1,1,1,1,
