0.738896,0.59878,0.428911,0.335473,2.42963,2.32594,2.36406,2.32594,0.862028,8.59375,1.00574,2,2,0,-1,
0.734745,0.609107,0.436887,0.340236,2.41713,2.31344,2.36878,2.336,0.868914,8.63631,0.982646,2,2,0,-1,
0.746205,0.615427,0.440518,0.350496,2.38434,2.25872,2.3985,2.33128,0.875915,8.60275,0.974324,2,2,0,-1,
0.745528,0.611713,0.418298,0.330449,2.38434,2.29622,2.436,2.30156,0.88464,8.5625,1.01249,2,2,0,-1,
0.75629,0.598338,0.436939,0.350692,2.37184,2.2915,2.45322,2.32656,0.885986,8.52177,1.03181,2,2,0,-1,
0.740454,0.594323,0.41482,0.327906,2.35934,2.32122,2.49072,2.29378,0.886682,8.50945,0.993923,2,2,0,-1,
0.748957,0.602565,0.433001,0.344364,2.35934,2.35872,2.50794,2.28906,0.880369,8.46288,0.961257,2,2,0,-1,
0.738514,0.596648,0.422945,0.349934,2.37184,2.39622,2.51265,2.25156,0.87724,8.40237,0.933028,2,2,0,-1,
0.74491,0.600493,0.434648,0.351623,2.35463,2.379,2.49237,2.23906,0.877411,8.37581,0.914251,2,2,0,-1,
0.752845,0.590891,0.429498,0.349719,2.35463,2.33144,2.47515,2.21878,0.881098,8.34635,0.978251,2,2,0,-1,
0.750863,0.587829,0.430954,0.345578,2.36241,2.32672,2.42987,2.23128,0.882894,8.28917,1.00398,2,2,0,-1,
0.743247,0.588966,0.428033,0.349923,2.37491,2.33144,2.43459,2.26878,0.883923,8.25176,0.996691,2,2,0,-1,
0.74788,0.589283,0.433322,0.361719,2.39213,2.30172,2.42987,2.286,0.880133,8.19377,0.978133,2,2,0,-1,
0.745236,0.609408,0.429287,0.348749,2.40463,2.27672,2.47987,2.26406,0.877306,8.15215,1.00763,2,2,0,-1,
0.768794,0.616056,0.445744,0.347914,2.40463,2.30707,2.47515,2.27656,0.880338,8.0734,0.990271,2,2,0,-1,
0.757823,0.600532,0.417998,0.319292,2.39684,2.34928,2.45794,2.27185,0.705834,8.01549,0.950884,2,2,0,-1,
0.747492,0.588441,0.426117,0.315765,2.38434,2.34457,2.40794,2.29213,0.689364,7.98098,0.82017,2,2,0,-1,
