0.743052,0.642461,0.473942,0.375668,2.42491,2.45487,2.44457,2.40934,0.701196,5.70202,0.734741,2,2,0,-1,
0.735548,0.656709,0.465579,0.365992,2.42797,2.43765,2.41485,2.379,0.689325,5.71908,0.72647,2,2,0,-1,
0.742308,0.642098,0.46908,0.362967,2.45297,2.46265,2.38513,2.39928,0.66305,5.70428,0.748969,2,2,0,-1,
0.73376,0.646869,0.484049,0.36619,2.44991,2.47515,2.43269,2.39457,0.659393,5.7157,0.759593,2,2,0,-1,
0.733559,0.664612,0.478357,0.345537,2.46241,2.48294,2.42491,2.39929,0.784657,5.65157,0.795429,2,2,0,-1,
0.735343,0.65173,0.474177,0.356771,2.46713,2.46572,2.40463,2.4165,0.788393,5.55237,0.791815,2,2,0,-1,
0.728226,0.661354,0.466792,0.365527,2.49684,2.49543,2.39684,2.42429,0.789145,5.50532,0.772212,2,2,0,-1,
0.724838,0.663762,0.473591,0.357681,2.50156,2.49072,2.35156,2.4165,0.76632,5.43118,0.78853,2,2,0,-1,
0.718925,0.664475,0.48018,0.368427,2.51878,2.4735,2.35156,2.404,0.744113,5.33099,0.783258,2,2,0,-1,
0.713268,0.654605,0.479677,0.367914,2.48906,2.49378,2.36406,2.41179,0.698142,5.16637,0.774721,2,2,0,-1,
0.723598,0.658652,0.472747,0.36045,2.46406,2.511,2.36406,2.37735,0.702529,4.99437,0.776357,2,2,0,-1,
0.715324,0.667073,0.490224,0.365011,2.42184,2.50628,2.35156,2.36485,0.701076,4.81675,0.773436,2,2,0,-1,
0.721032,0.670337,0.480247,0.368722,2.41713,2.50628,2.33906,2.35235,0.712658,4.62334,0.769554,2,2,0,-1,
0.728512,0.68203,0.480137,0.380219,2.42963,2.50156,2.36878,2.36485,0.73826,4.4318,0.744216,2,2,0,-1,
0.726177,0.683218,0.487654,0.373339,2.44213,2.50156,2.38128,2.36013,0.74081,4.20978,0.762032,2,2,0,-1,
0.730707,0.671135,0.496855,0.367509,2.44684,2.46713,2.39378,2.36013,0.75238,4.01528,0.792593,2,2,0,-1,
0.726168,0.664471,0.490524,0.368508,2.46878,2.42963,2.39378,2.39519,0.752398,3.82697,0.819297,2,2,0,-1,
0.726174,0.663727,0.497365,0.363926,2.46878,2.41241,2.3985,2.41241,0.760589,3.68151,0.818175,2,2,0,-1,
0.726159,0.662802,0.497495,0.371052,2.45628,2.38741,2.34378,2.44685,0.75611,3.54333,0.816104,2,2,0,-1,
0.726941,0.659079,0.498173,0.381252,2.461,2.40463,2.34378,2.44685,0.74327,3.3761,0.832468,2,2,0,-1,
0.727548,0.667765,0.501094,0.374674,2.461,2.41713,2.35156,2.42185,0.739965,3.26501,0.798953,2,2,0,-1,
0.719045,0.664869,0.50809,0.367484,2.4235,2.39991,2.34685,2.42185,0.734084,3.14956,0.77611,2,2,0,-1,
