
0.5314048,0.3083078,0.1323027,0.1008788,3.007791,3.091843,3.236871,3.09285,0.7319301,8.570448,0.4606383,1,1,1,3,62.0232
0.5428773,0.3128972,0.1314639,0.1013449,2.965337,3.118687,3.255515,3.076155,0.7313349,8.544945,0.4581338,1,1,1,3,62.35672
0.5336602,0.3054045,0.1274527,0.1008385,2.943352,3.149908,3.257762,3.082895,0.723606,8.493637,0.4526121,1,1,1,3,62.67264
0.5285757,0.3062471,0.1325461,0.09840992,2.970867,3.135757,3.235411,3.076943,0.7085033,8.431905,0.4507183,1,1,1,3,62.97897
0.5302579,0.3056704,0.1319763,0.09976736,2.986104,3.16406,3.219801,3.076943,0.7040713,8.371087,0.4616425,1,1,1,3,63.29401
0.5224236,0.3057049,0.1303677,0.09866367,3.011075,3.16406,3.195992,3.091094,0.6955605,8.299064,0.4708153,1,1,1,3,63.5997
0.5208355,0.2976778,0.1296148,0.1007692,3.007666,3.175177,3.218342,3.068447,0.708057,8.232231,0.4778813,1,1,1,3,63.89608
0.5187377,0.303155,0.1336807,0.1000774,3.045627,3.17488,3.236199,3.069906,0.7166629,8.175273,0.4891434,1,1,1,3,64.21684
0.5208066,0.295164,0.134098,0.1020292,3.030805,3.20348,3.199103,3.033107,0.724484,8.125513,0.4876469,1,1,1,3,64.2504
0.527761,0.2988717,0.137182,0.1007184,2.999661,3.201233,3.207302,3.049505,0.7198015,8.081336,0.5105075,1,1,1,3,64.27222
0.5179207,0.2997498,0.1335302,0.09918033,3.031669,3.209729,3.190903,3.050964,0.7204965,8.046677,0.4984871,1,1,1,3,64.27128
0.5072121,0.3051234,0.1352699,0.1000883,3.042911,3.18592,3.214713,3.048717,0.6993424,7.98881,0.4992636,1,1,1,3,64.26425
0.5120752,0.3033555,0.1386092,0.09590149,3.057062,3.230131,3.205055,3.066574,0.6636824,7.909418,0.4956407,1,1,1,3,64.26822
0.5210169,0.3084185,0.1388012,0.1009539,3.041452,3.248775,3.184951,3.084431,0.6622674,7.835093,0.4880397,1,1,1,3,64.28637
0.5336586,0.3084124,0.1418062,0.09812372,3.009443,3.237659,3.181245,3.123554,0.6837444,7.771791,0.4828944,1,1,1,3,64.31536
0.5360066,0.31483,0.1396655,0.09702528,2.969235,3.226916,3.173046,3.145117,0.7011659,7.728235,0.4874091,1,1,1,3,64.34652
0.5358196,0.3052353,0.1435407,0.09997943,2.978222,3.216172,3.120933,3.173717,0.7398632,7.694973,0.4943371,1,1,1,3,64.39407
0.5445428,0.3082649,0.1466621,0.09962782,2.977482,3.224371,3.12943,3.209431,0.7427959,7.679653,0.4996215,1,1,1,3,64.43384
0.5454458,0.304765,0.1444656,0.100936,2.946635,3.238523,3.157732,3.184834,0.7437283,7.693364,0.5065281,1,1,1,3,64.43963
0.5589831,0.3084424,0.1420756,0.09866395,2.911295,3.236276,3.169637,3.162484,0.7802932,7.722242,0.5092369,1,1,1,3,64.47643
0.5600706,0.3120442,0.1434039,0.09821513,2.904181,3.207676,3.211304,3.148332,0.783981,7.751451,0.5076815,1,1,1,3,64.46918
0.5838684,0.3123994,0.1428866,0.0970208,2.814474,3.212169,3.212763,3.185131,0.8123581,7.794762,0.5041944,1,1,1,3,64.49284
0.5776728,0.3131239,0.1437016,0.09909406,2.796617,3.18162,3.23062,3.213434,0.5967164,7.844076,0.4934734,1,1,1,3,64.53662
