
0.6188492,0.3822275,0.1742565,0.1335657,3.003297,3.219504,3.192901,3.152099,0.7432986,10.06724,0.528085,1,1,1,3,63.01713
0.6191493,0.3924155,0.1787086,0.1315698,3.047508,3.206812,3.171338,3.160298,0.7485559,10.02463,0.5309072,1,1,1,3,63.36151
0.6184558,0.3833294,0.1788704,0.1342207,3.078057,3.237361,3.147529,3.124584,0.7529438,9.986837,0.5287074,1,1,1,3,63.71715
0.6221144,0.3857947,0.1845689,0.1338783,3.049823,3.253759,3.099612,3.10448,0.7525134,9.958756,0.5436127,1,1,1,3,64.07775
0.6131899,0.3847089,0.179783,0.1280761,3.041327,3.237361,3.114061,3.12009,0.7404807,9.925797,0.5397,1,1,1,3,64.42002
0.6081092,0.3916579,0.1796464,0.1305845,3.06963,3.226915,3.135624,3.09774,0.7278153,9.876037,0.5480717,1,1,1,3,64.76515
0.6043977,0.3898772,0.1841957,0.1258788,3.10206,3.24556,3.147528,3.104114,0.702743,9.796017,0.5591972,1,1,1,3,65.10477
0.6118069,0.3957471,0.1848611,0.1300369,3.091317,3.283818,3.134165,3.110364,0.6821026,9.709649,0.5706138,1,1,1,3,65.4396
0.6263444,0.3946059,0.1890754,0.1295349,3.038908,3.252971,3.129671,3.13447,0.7021503,9.622135,0.5746131,1,1,1,3,65.79149
0.6311549,0.4038142,0.1875848,0.1278474,2.998403,3.226915,3.111027,3.162773,0.7165705,9.544694,0.5970198,1,1,1,3,66.13869
0.6306357,0.3888263,0.1887302,0.1292624,2.977877,3.233655,3.073066,3.164232,0.7573664,9.48125,0.5987278,1,1,1,3,66.50634
0.6360654,0.4004262,0.1952538,0.1294233,2.984127,3.223997,3.064867,3.186583,0.7569432,9.431396,0.580504,1,1,1,3,66.8635
0.6458369,0.3905632,0.1923555,0.1310436,2.974468,3.234443,3.086429,3.15828,0.7650058,9.415112,0.5707721,1,1,1,3,67.21637
0.6547685,0.3992788,0.1903998,0.1294012,2.965847,3.268698,3.109201,3.209355,0.7907673,9.416638,0.558239,1,1,1,3,67.58255
0.6561432,0.3982863,0.1894789,0.12844,2.917144,3.23044,3.143878,3.207108,0.7975559,9.422301,0.5582923,1,1,1,3,67.93381
0.6795756,0.4019963,0.1910334,0.1263257,2.842009,3.234146,3.126021,3.215307,0.8249302,9.442928,0.5564272,1,1,1,3,68.30788
0.6725504,0.4016219,0.1918523,0.12841,2.815656,3.207793,3.134892,3.198909,0.6335121,9.474735,0.5566351,1,1,1,3,68.66638
