
0.5470563,0.3879851,0.2135018,0.08222292,3.220175,3.126838,2.503376,3.170503,0.6466718,4.685426,0.4380921,1,1,1,1,62.40813
0.5488123,0.3912406,0.2149954,0.08291793,3.211976,3.135335,2.513035,3.151858,0.6630448,4.736448,0.4412808,1,1,1,1,62.7371
0.5436165,0.398061,0.2168302,0.08319274,3.220472,3.169887,2.516443,3.171962,0.6647719,4.801284,0.441192,1,1,1,1,63.0552
0.5548881,0.3814193,0.2104419,0.08577435,3.200368,3.200734,2.554826,3.214416,0.6659127,4.866087,0.4466791,1,1,1,1,63.37525
0.5521308,0.3775597,0.2046275,0.085057,3.202615,3.189991,2.612219,3.206217,0.5276133,4.955705,0.4481613,1,1,1,1,63.69028
0.555387,0.3803088,0.2001727,0.08645761,3.192957,3.184336,2.694551,3.212169,0.5331041,5.057595,0.4345989,1,1,1,1,64.00866
0.5495606,0.3831058,0.2016225,0.08778165,3.172853,3.157982,2.778298,3.227703,0.3717263,5.185104,0.4332757,1,1,1,1,64.32919
0.5511819,0.3749052,0.1963546,0.08764364,3.179968,3.200436,2.82967,3.249266,0.3792943,5.316468,0.4381734,1,1,1,1,64.65662
0.5466309,0.3648682,0.2034764,0.08517288,3.211976,3.171836,2.784672,3.261467,0.360961,5.446302,0.4402304,1,1,1,1,64.9748
0.5508489,0.3568103,0.183398,0.08568344,3.191873,3.214712,2.858347,3.281571,0.3691932,5.589547,0.4586246,1,1,1,1,65.30392
0.554576,0.3587841,0.1875761,0.08479887,3.137216,3.214712,2.857262,3.279325,0.3755661,5.752241,0.4717553,1,1,1,1,65.6331
0.5598155,0.3546267,0.1922801,0.08768675,3.132723,3.178998,2.898929,3.283328,0.400027,5.916169,0.4827775,1,1,1,1,65.96606
0.5631887,0.3565815,0.1949744,0.08687837,3.146874,3.173046,2.855016,3.260977,0.4506633,6.093565,0.48092,1,1,1,1,66.30909
0.5518402,0.3604747,0.1959411,0.08745226,3.143169,3.200561,2.865164,3.249072,0.4364066,6.265083,0.4858109,1,1,1,1,66.63144
0.5577238,0.3621539,0.1939023,0.08968602,3.145416,3.196855,2.87803,3.260977,0.420598,6.408474,0.4942183,1,1,1,1,66.95761
0.5505171,0.3701185,0.1911877,0.0897792,3.166604,3.173046,2.923152,3.260977,0.4236174,6.539444,0.4781613,1,1,1,1,66.9847
